######################################
# Bloody Rally Show translations file 
# Locale: Lithuanian
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland 
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
msg.gen.buildings,Statomi Pastatai
msg.gen.special_locs,Įrenginėjamos Slaptavietės
msg.gen.road_marks,Dažomi Kelio Ženklinimai
msg.gen.test_driving,Vykdomas Bandomasis Važiavimas
msg.gen.screenshot,Daromos Drono Fotografijos
msg.gen.cones_left,Sulygiuojami Kūgiai Kairėje
msg.gen.cones_right,Sulygiuojami Kūgiai Dešinėje
msg.gen.tires_left,Guldomos Padangos Kairėje
msg.gen.tires_right,Guldomos Padangos Dešinėje
msg.gen.end.1,Spendžiami Spąstai
msg.gen.end.2,Užsakoma Etapo Reklama
msg.gen.end.3,Atleidžiami Pervargę Kelininkai
msg.gen.end.4,Gabenami Žiūrovai
msg.gen.end.5,Barstomos Vietos Ūkininkų Kelio Dulkės
msg.gen.end.6,Įkraunami Filmavimo Dronai
msg.gen.end.7,Užtaisomas Helikopterio Ginklas
msg.gen.end.8,Poliruojamas Direktoriaus Automobilis
msg.gen.end.9,Užtaisomi Sprogmenys
msg.gen.end.10,Statomi Lauko Tualetai
msg.gen.end.11,Gludinami Kūgiai
msg.gen.end.12,Pilstoma Alyva
msg.gen.end.13,Užpilamas Sraigtasparnio Kuras
msg.gen.end.14,Atvežama Daugiau Žiūrovų
msg.gen.end.15,Taisomos Kelio Duobės
msg.gen.end.16,Vežami Karšti Sumuštiniai

msg.longest_drift,Ilgiausias Driftas
msg.cant_fire_flyers,Negali šaudyti, kai priekinis stiklas aplipęs skrajutėmis!
msg.cant_fire_no_gun,Negali šaudyti, nėra ginklo!
msg.cant_drop_no_gun,Negali išmesti ginklo, jo nėra!
msg.close_call,Vos Vos!
msg.photo_reward,Atlygis už nuotrauką: ${0}
msg.inflicted_dmg,Padaryta Žalos
msg.dmg_warning,Žalos Perspėjimas
msg.over_50_pct,Virš 50%
msg.over_75_pct,Virš 75%
msg.jump_completed,Atliktas Šuolis
msg.nitro_boost,Nitro Pagreitis
msg.hit_combo,Smūgių Kombo
msg.final_lap,PASKUTINIS RATAS!
msg.lap_did_not_count,Ratas neužskaičiuotas
msg.wrong_way,Ne ta kryptis!
msg.no_reset_start_line,Negali atstatyti, dar nekirtai starto linijos!
msg.no_reset_too_often,Negali taip dažnai atstatyti!
msg.camera_mode,Kameros Režimas
msg.camera_zoom,Kameros Pritraukimas
msg.ped_cannon_tip,Suvažinėk pėstįjį arba palauk kol patranka užsitaisys pati!
msg.corner_cut,Kampo Kirtimo Bauda
msg.get_on_track,GRĮŽK Į TRASĄ!
msg.reset_in,ATSTATYMAS UŽ {0:0.00}s
msg.offroad_pen,BEKELĖS BAUDA
msg.car_reset,Mašinos Atstatymas
msg.cheating_detected,Pagautas Sukčiaujant
msg.corner_cut_forgiven.1,Kampo kirtimo bauda atleista. Nekartok!
msg.corner_cut_forgiven.2,Kampo kirtimo bauda atleista. Teisėjas žiūrėjo į kitą pusę.
msg.ped_sucked_in_cannon,TAVE ĮSIURBĖ Į PĖSČIŲJŲ PATRANKĄ!
msg.x_invalid_obj,Blogai padėti objektai: {0}
msg.wasted,NUKALTAS

msg.hard_congrats,Sveikiname, atrakinai Sunkų sudėtingumo lygį
msg.hardcore_congrats,Sveikiname, atrakinai Neįmanomą sudėtingumo lygį
msg.no_steam_leaderboard_warn,NĖRA RYŠIO SU STEAM! Topų įrašas nesusikurs. Perkrauk žaidimą arba Steam klientą kad sutaisyti šią problemą.
msg.motion_speed_adj,Judesio greitis: {0:0.00}x
msg.time_scale_adj,Laiko greitis: {0:0.00}x
msg.steam_client_photo,Paleisk žaidimą per Steam klientą, kad padaryti nuotrauką. Kitu atveju naudok ekrano fotografavimo programas operacinėje sistemoje.
msg.entering_photo_mode,Paleidžiamas Foto Režimas
msg.exiting_photo_mode,Uždaromas Foto Režimas
msg.just_upgraded,{0} pasitobulino: {1}!
msg.just_bought,{0} nusipirko {1}!
# Keep this as short as possible, it will be displayed for 5 seconds in a small speech bubble
msg.tip_available,Turiu patarimą, spustelk {Action.ShowTutorial} 

msg.uploading_ghost,Įkeliamas Vaiduoklio Įrašas
msg.score_not_improved,Tavo asmeninis rezultatas nebuvo pagerintas
msg.score_ghost_missing,Tavo asmeninis rezultatas nebuvo pagerintas, bet neturėjai vaiduoklio. Įkelsime dabartinį vaiduoklį.
msg.score_rejected,Steam atmetė tavo topo įrašą
msg.uploading_score,Įkeliamas tavo rezultatas ({0}/10 API calls / 10 min)<br>{1}
msg.uploaded_score,Sėkmingai atnaujintas topas ({0}/10 API calls / 10 min)<br>{1}
msg.upload_fail,Nepavyko atnaujinti topo, pabandysim vėl už {2}s ({0}/10 API calls / 10 min)<br>{1}

load.downloading_score,Siunčiam arčiausią topų rezultatą 
load.downloading_ghost_car,Siunčiam Vaiduoklio duomenis
load.launching_battle,Leidžiam Auto Mūsį
load.launching_race,Leidžiam Lenktynes
load.starting_race,Startuojam Variklius
load.checking_mods,Tikrinam Užprenumeruotus Modus
load.downloading_mod,Siunčiam Modą: {0} ({1}/{2} baitai)
load.loaded_mod,Užkrovėm Modą: {0}
load.screenshotting,Darom Trasos Nuotrauką
load.gen_rand,Generuojame Atsitiktinę Trasą
load.track,Užkraudinėjame Trasą
load.flushing_stats,Įrašinėjama Statistika
load.flushing_stats_progress,Įrašinėjama Statistika (liko {0})
load.exiting,Išeiname
load.insults,Užkraudinėjame Įvairius Įžeidimus
load.avatars,Užkraudinėjame Nuotraukas
load.avatar_custom,Įkrauname Nuotrauką: {0}
load.cars,Užkraudinėjame Automobilius
load.workshop_car_tex,Krauname Workshop Automobilio Tekstūrą: {0}/{1}
load.car_tex,Krauname Automobilio Tekstūrą: {0}/{1}
load.paint_job,Krauname Dažų Sluoksnį: {0}
load.track_campaign,Krauname Kampanijos Etapą: {0}
load.custom_tracks,Krauname Tavo Kūrybos Trasas
load.workshop_track,Krauname Workshopo Trasą: {0}
load.workshop_track_missing,Workshopo trasa {0} nerasta, atšaukiame prenumeraciją
load.workshop_car,Krauname Workshopo Trasą: {0}
load.custom_track,Krauname Tavo Kurtą Trasą: {0}
load.track_x,Krauname Trasą: {0}
load.steam_avatar,Krauname Steam Vartotojo Nuotrauką: {0}
load.scene,Kraunama: {0}

scene.race_setup,Lenktynių Konfigūravimas
scene.race,Lenktynės
scene.main_menu,Pagrindinis Meniu
scene.track_editor,Trasų Redaktorius
scene.car_editor,Automobilių Redaktorius
scene.campaign,Kampanija
scene.kickstart,Pradinis

weapon.ped_cannon,Pėsčiųjų Patranka
weapon.m2,M2
weapon.saw,Pjūklas
weapon.nitro_refill,Nitro Regeneracija
weapon.shield,Galios Laukas
# Tribute to Mad Max, maybe it's possible to keep the reference?
weapon.mad_fax,Mad Fax
# It is a robotic steel hedgehog that is rigged with explosives
weapon.homing_hedgehog,Atominis Ežys
weapon.wrench,Veržliaraktis
weapon.nailgun,Vinšaudys
# Tribute to Quake
weapon.railgun,Reilganas
weapon.wrecking_ball,Griovimo Kamuolys
weapon.grappling_hook,Harpūnas

# TUTORIALS 
# Watch out for the <br>, these are new lines. They must not be removed!

tut.basic_driving.head,Automobilio Valdymas
tut.basic_driving.1,- Spausk {Action.Accelerate} kad gazuoti<br>- Naudok {Action.Steer} posūkiams<br>- Jei naudoji pultelį, gali spausti gazą ir posūkius ne iki galo, bus švelniau <br>- Su pulteliu valdyti bus kur kas patogiau!
tut.basic_driving.2,- Ruoškis posūkiams iš anksto<br>- Lėtink prieš aštresnius vingius<br>- Spausk {Action.Brake} kad stabdyti<br>- Atleisk {Action.Accelerate} kad numesti greitį
tut.basic_driving.3,- Jei matai, kad prašoksi posūkį, naudok rankinį stabdį<br>- Spausk {Action.Handbrake} kad stabdyti rankiniu

tut.camera.head,Kameros Valdymas
tut.camera.1,- Yra keli kameros pritraukimo ir sukinėjimosi režimai, iš kurių gali pasirinkti kas patiks<br>- Spausk {Action.Zoom} kad perjungti pritraukimo režimus<br>- Su "Toli" pritraukimu, matysi daugiau, bet kelią labiau užstos debesys
tut.camera.2,- Artimesnis kameros pritraukimas parodys daugiau tavo mašinos detalių<br>- Taip vairuoti gali būti sunkiau, nes nematysi pakankamai toli į priekį<br>- Gali naudotis mini žemėlapiu, kad žinotum, kada artėji prie posūkių
tut.camera.3,- Spausk {Action.Camera} kad perjungti kameros sukimosi režimus<br>- Fiksuoto Kelio kamera nesisuks visiškai
tut.camera.4,- Fiksuotos Mašinos kamera bus pasisukusi taip, kaip tavo mašina<br>- Plaukiojanti kamera bus tarp Fiksuoto Kelio ir Fiksuotos Mašinos<br>- Pasirink, kuri patiks labiausiai
tut.camera.5,- Gali nueiti į "Nustymai" > "Žaidimas", kad pakeisti kameros numatytuosius nustatymus<br>- Pakeisk "Kameros Purtymas" jei nepatinka, kad kratosi ekranas

tut.camp.add_racer.head,Pridėti / Redaguot Lenktynininką
tut.camp.add_racer.1,- Gali pasirinkti, kas valdys lenktyninką, žmogus ar AI<br>- Gali žaisti su 2-4 draugais padalintame ekrane<br>- Gali pakeisti nuotrauką, ar panaudoti nuotraukos failą iš tavo kompiuterio

tut.camp.advance.head,Kampanijos Tęsimas
tut.camp.advance.1,- Sveikinu, Išgyvenai pirmą savaitę<br>- Kai būsi pasiruošęs, spausk TĘSTI<br>- Susigeneruos nauja savaitė

tut.camp.car_unlock.head,Naujas Automobilis
tut.camp.car_unlock.1,- Tau atsirakino geresnis automobilis, kuriam užtenka pinigų!<br>- Eik į GARAŽĄ, kad jį susirasti
tut.camp.car_unlock.2,- Choose the best available car you can buy<br>- Click the BUY button to purchase it<br><br>- Consider to PAINT your new car before purchase

tut.camp.first_car.head,Pirmas Automobilis
tut.camp.first_car.1,- Dar neturi mašinos, bet turi šiek tiek pinigų<br>- Spausk PIRKTI MAŠINĄ kad patektum į GARAŽĄ

tut.camp.first_race.head,Pirmos Lenktynės
tut.camp.first_race.1,- Laikas sudalyvaut pirmose lenktynėse!<br>- Spausk ant etapo kortelės, kad pradėtum<br>- Jei matai generavimo pranešimą, būrelis treniruotų beždžionių ruošia tau naujas trasas. Palauk, kol generavimo pranešimas dings, ir galėsi pradėti

tut.camp.garage.head,Garažas
tut.camp.garage.1,- Vienintėlė mašina, kurią gali sau leisti šiuo metu, yra Lionard 125<br>- Naujos mašinos atsirakins kai pakils tavo lygis
tut.camp.garage.2,- Prieš pirkdamas, gali nusidažyti savo automobilį nemokamai<br>- Po pirkimo, tai kainuos pinigus

tut.camp.racer_setup.head,Lenktynininko Sukūrimas
tut.camp.racer_setup.1,- Pasirink Lenktynininko nuotrauką. Gali panaudoti paveikslėlį iš savo kompiuterio.<br>- Įvesk vardą, arba randomizuok atsitiktinį<br>- Pasirink balso tembrą (įtakos dialogų garsus)<br>- Tuomet spausk REGISTRUOTI

tut.camp.season_lineup.head,Sezono Pradžia
tut.camp.season_lineup.1,- Čia gali susikonfigūruoti sezono pradžios lenktynininkus, arba pasidaryti perskeltą ekraną žaidimui su draugais<br>- Spausk REDAGAVIMO ikonėlę, kad paredaguoti jų vardus, nuotraukas, lygius<br>- Spausk X ikonėlę, kad ištrintum lenktynininką. Lenktynininkų skaičius fiksuotas, tad ištrintas bus pakeistas nauju!

tut.camp.stage_rewards.head,Etapo Apdovanojimai
tut.camp.stage_rewards.1,- Po lenktynių, gausi apdovanojimus už įvarius atliktus veiksmus<br>- Spalvoti apdovanojimai yra vertingesni
tut.camp.stage_rewards.2,- Iš pradžių matosi tik žaidėjų apdovanojimai<br>- Paspausk VISI, kad pamatytum ką gavo kiti lenktynininkai

tut.camp.car_upgrades.head,Automobilio Tobulinimas
tut.camp.car_upgrades.1,- Tau atsirakino automobilio patobulinimas<br>- Spausk ant dalies paveiksliuko, kad atsidaryti tobulinimo langą<br>- Tobulinamos dalys virš savęs turės judančią strėlytę
tut.camp.car_upgrades.2,- Spausk ant kainos, kad nusipirkti patobulinimą<br>- Daugiau patobulinimų atsirakins, kai pakils tavo lygis

tut.car_damage.head,Automobilio Žala
tut.car_damage.1,- Panašu, kad gavai nemažai žalose<br>- Stebėk savo sveikatos juostelę viršuje dešinėje<br>- Gali pataisyti žalą su Veržliarakčiu, jei lenktynės turi ginklus, arba jei tai automobilių kova
tut.car_damage.2,- Apgadintos mašinos praranda šiek tiek maksimalaus greičio<br>- Iš apgadinos mašinos kartais išsipila slidi alyva

tut.car_reset.head,Mašinos Atstatymas
tut.car_reset.1,- Pakliūvai į nejaukią situaciją? Mes tau padėsim!<br>- Laikyk {Action.Brake}, kad važiuotum atbuliniu<br>- Spausk {Action.ResetCar}, kad atstatyti savo automobilį atgal į trasą

tut.corner_cut.head,Kampų Kirtimo Baudos
tut.corner_cut.1,- Panašu, kad nukirtai kampą!<br>- Priklausomai nuo to, kokia Teisėjo nuotaika, gali gauti (arba negauti) baudą<br>- Lengva bauda yra laikinas sulėtinimas<br>- Sunki bauda yra mašinos atsatymas<br>- Baudos dydis priklauso nuo sudėtingumo lygio ir žaidimo režimo

tut.custom_race_dash.head,Lenktynių Nustatymai
tut.custom_race_dash.1,- Sveiki atvykę į Lenktynių Nustatymus. Čia gali pasirodyti visko per daug, tai mes truputį padėsime<br>- Jei nori žaisti su draugais, spausk PRIDĖTI ŽAIDĖJĄ<br>- Tokiu būdu gali priėti ir AI lenktynininkus
tut.custom_race_dash.2,- Kad greitai pridėti AI priešininkų, spausk "+1" arba "+10"<br>- Gali lenktyniauti prieš daubybę AI lenktyninikų vienu metu!<br>- Kad išmesti visus priešininkus, spausk "0"
tut.custom_race_dash.3,- Skirtingai nei Kampanijoje, čia gali susidėlioti kokius nori patobulinimus<br>- Spausk ant dalies paveikslėlio kad keistum patobulinimo lygį<br>- Įmanoma sukonfigūruoti individualius patobulinimus kiekvienam lenktynininkui
tut.custom_race_dash.4,- Yra keli žaidimo režimai, iš kurių gali pasirinkti<br> - "Lenktynės" yra praprstos lenktynės prieš kitus automobilius<br>- "Laiko Ataka" naudojama trasos rekordų siekimu pasauliniuose topuose<br>- "Mašinų Kova" tau duos ginklų ir laiko limitą. Važiuoti trasa nereikės.
tut.custom_race_dash.5,- Pasirink trasą, kurioje nori lenktyniauti<br>- Taip pat gali susigeneruoti sau trasas<br>- Parsisiųsk daugiau trasų iš Steam Workshop, arba susikurk Trasų Redaktoriuje
tut.custom_race_dash.6,- Susikonfigūravęs lenktynes, spausk ant raudono mygtuko apačioje kairėje, kad pradėti

tut.time_attack.head,Lenktynių Nustatymas: Laiko Ataka
tut.time_attack.1,- "Laiko Atakos" režime visi patobulinimai užrakinami ant 1 lygio
tut.time_attack.2,- Pažiūrėti topus gali paspaudęs TOPAI mygtuką viršuje<br>- "Laiko Atakoje" AI lenktyninkai išjungti<br>- Tačiau gali lenktyniauti padalintame ekrane su žmonėmis

tut.drift.head,Driftas
tut.drift.1,- Tau pavyko atlikti švarų driftą!<br>- Driftas yra menas važiuoti skersam<br>- Kontroliuojamas driftas yra apdovanojamas Nitro ir pinigais kampanijose<br>- Driftas neužsiskaito, jei išvažiuoji už trasos ribų
tut.drift.2,- Skriting automobiliai turi skirtingas drifto savybes<br>- Skirtingi paviršiai ir oro sąlygos įtakoja sukibimą<br>- Tiuningas įtakoja driftą

tut.paint.head,Automobilio Dažymas
tut.paint.1,- Pasirink bazinę spalvę per PAGRINDINĖ SPALVA<br>- Gali turėti iki dviejų DAŽŲ SLUOKSNIŲ<br>- Spausk ant DAŽŲ SLUOKSNIO paveiksliuko, kad pasirinktum raštą<br>- Gali naudoti raštus iš nuotraukų savo kompiuteryje

tut.nitro.head,Nitro Pagreitinimas
tut.nitro.1,- Raudona Nitro juosta rodo tavo Nitro lygį<br>- Nuspausk ir laikyk {Action.Nitro} kad deginti Nitro ir gauti pagreitį<br>- Kuo ilgiau dega, tuo efektyviau greitėja
tut.nitro.2,- Nitro juosta užsipildo kai trankai pėsčiuosius, lauko tualetus ir sniego senius<br>- Nitro taip pat užsipildo driftinant<br>- Už nesudegintą Nitro gausi pinigų

tut.oil.head,Tepalų Balos
tut.oil.1,- Ką tik pervažiavai Tepalo Balą<br>- Tepalas padaro tavo padangas itin slidžiomis<br>- Nepergyvenk, greit apsivalys

tut.ped.head,Pėsčiojo Režimas
tut.ped.1,- Tau nepasisekė, patekai į lenktynes kaip Pėstysis<br>- Naudok {Action.Walk} eiti<br>- Sukinėkis su {Action.Turn}
tut.ped.2,- Kai arti yra mašinų, spausk {Action.Take Photo} kad padaryti nuotraukų<br>- Nuotraukos apdovanojamos pinigais<br>- Apdovanojimas priklauso nuo to, kiek nuotraukoje automobilių, ir kaip toli nuo jų esi
tut.ped.3,- Būk atsargus, tave gali nesunkiai partrenkti<br>- Gydymas brangus, jei neturėsi pakankamai pinigų, bus Žaidimo Pabaiga

tut.nitro_refill.head,Powerupas: Nitro Atpildymas
tut.nitro_refill.1,- Ką tik gavai Nitro Atpildymą!<br>- Tai powerupas, kuris greitai pildo tavo Nitro juostą<br>- Gavęs šį powerupą naudok {Action.Nitro} kad degintum Nitro, kol jis pildosi

tut.wrench.head,Powerupas: Veržliaraktis
tut.wrench.1,- Ką tik gavai veržliaraktį!<br>- Tai powerupas, kuris taiso tavo automobilį<br>- Yra trys skirtingi veržliarakčiai
tut.wrench.2,- Varinis Veržliaraktis prasčiausias<br>- Sidabrinis Veržliaraktis kiek geresnis<br>- Auksinis Veržliaraktis bus labai geras

tut.race_end.head,Lenktynių Pabaiga
tut.race_end.1,- Neblogai, panašu, kad atvažiavai ne paskutinis!<br>- Kitiem lenktynininkams duota 30 sekundžių pasiekti finišo liniją<br>- Kelis kartus paspausk "Pagreitinti", kad pagreitinti laiką iki 5 kartų
tut.race_end.2,- Kai praeis 30 sekundžių, atsirakins "BAIGTI LENKTYNES" mygtukas<br>- Jei ne visi bus spėję atvažiuoti, galėsi pasirinkti, ar lauksi jų, ar ne

tut.car_battle.head,Automobilių Kova
tut.car_battle.1,- Sveiki atvykė į Automobilių Kovą<br>- Tavo tikslas - nufraginti kuo daugiau priešininkų<br>- Daužykis į kitas mašinas kad padaryti joms žalos<br>- Naudok ginklus, kad padaryti dar daugiau žalos
tut.car_battle.2,- Ginklų zonose rasi ginklų ir powerupų<br>- Zonos matosi mini žemėlapyje
tut.car_battle.3,- Kai paimsi ginklą, zona užsirakins kuriam laikui<br>- Kai laikas baigsis, zona atsivers su nauju ginklu ar powerupu
tut.car_battle.4,- Automobilių Kova baigsis kai baigsis laikas<br>- Laimėtojas bus tas, kuris turi daugiausiai fragų arba žalos

tut.regular_race.head,Įprastos Lenktynės
tut.regular_race.1,- Įprastose lenktynėse tereikia pasiekti finišą greičiau, nei kiti lenktynininkai<br>- Jei turi nesudeginto Nitro, nuspausk {Action.Nitro} kad gauti pagreičio<br>- Trankyk pėsčiuosius, kad užsipildyti Nitro<br>- Nekirsk kampų, arba būsi nubaustas!

tut.time_attack2.head,Laiko Ataka
tut.time_attack2.1,- Laiko Atakos režime mėginsi pastatyti rato laiko rekordą<br>- Jei kiti žaidėjai šiai trasai turi įrašų, gausi palenktyniauti prieš jų vaiduoklius<br>- Tavo paties vaiduoklis bus įrašytas ir nusiųstas į topus kartu su tavo asmeniniu rato rekordo įrašu

tut.race_weap.head,Lenktynės Su Ginklais
tut.race_weap.1,- Tuojaus turėsi lenktynes su ginklais ir powerupais<br>- Šio tipo lenktynės gali būti itin chaotiškos!<br>- Kurdamas naują Kampaniją, gali pasirinkti, kad tokių lenktynių nebūtų
tut.race_weap.2,- Kai gauni ginklą ar powerupą, atsiras Ginklo Juosta<br>- Jei gausi kažką, ko iki šiol neturėjai, gali išlysti pagalbos katinukas
tut.race_weap.3,- Trasoje bus keli ginklų dalinimo taškai<br>- Šie taškai nuolat keičia spalvas<br>- Raudona vėliava duoda Ginklą
tut.race_weap.4,- Žalia vėliava duoda Powerupą<br>- Jei per zoną važiuosi turėdamas ginklą ar powerupą, nieko negausi<br>- Spausk {Action.DropWeapon} kad išmesti turimą ginklą ar powerupą

tut.ramps.head,Rampos Ir Šuoliai
tut.ramps.1,- Ką tik pašokai į orą!<br>- Paprasta rampa tave pašokdina
tut.ramps.2,- Galios Rampa tave pašokdina ir duoda stiprų impulsą<br>- Rampos negarantuoja sėkmingo nusileidimo<br>- Rampas gali stumdyti ir sukinėti, kad pridarytum problemų priešams<br>- Šuoliai įrašomi topuose, bet tik Kampanijos režime!

tut.track_ed.obj_place.head,Trasos Redaktorius: Objektų Dėjimas
tut.track_ed.obj_place.1,- Nuspausk {Action.PlaceObject} vieną kartą, kad padėti objektą<br>- Laikyk nuspaudęs {Action.PlaceObject} ir tempk, kad padėtum objektų eilę<br>- Naudok {Action.RotateObject} kad pasukti objektą, prieš padėdamas

tut.m2.head,Ginklas: M2
tut.m2.1,- Ką tik gavai M2!<br>- Tai galingas šaunamasis ginklas<br>- Laikyk {Action.Fire} kad šaudytum į priešus<br>- Jei ginklas nepatinka, visada gali išmesti, paspaudęs {Action.DropWeapon}

tut.mad_fax.head,Ginklas: Mad Fax
tut.mad_fax.1,- Ką tik gavai Mad Fax<br>- Spausk {Action.Fire} kad prispausdinti skrajučių<br>- Skrajutės lips priešininkams prie stiklų, uždengs jiems vaizdą<br>- Automobiliai aplipusiais stiklais valdosi sunkiau<br>- Jei nepatinka ginklas, visada gali išmesti, paspaudęs {Action.DropWeapon}

tut.nailgun.head,Ginklas: Vinšaudys
tut.nailgun.1,- Ką tik gavai Vinšaudį!<br>- Vinšaudys yra vidutinio galingumo ginklas, turintis gerą postūmį<br>- Spausk {Action.Fire} kad apšaudytum priešus<br>- Jei ginklas nepatinka, visada gali išmesti, paspaudęs {Action.DropWeapon}

tut.ped_cannon.head,Ginklas: Pėsčiųjų Patranka
tut.ped_cannon.1,- Ką tik gavai Pėsčijųjų Patranką<br>- Ji užtaisyta sprogstančiu pėsčiuoju<br>- Spausk {Action.Fire} kad iššauti pėstįjį į priešus
tut.ped_cannon.2,- Pervažiuok pėstįjį (gyvą arba ne), kad užtaisytum patranką<br>- Arba palauk 10 sekundžių, ir patranka užsitaisys pati<br>- Jei ginklas nepatinka, visada gali išmesti, paspaudęs {Action.DropWeapon}

tut.railgun.head,Ginklas: Reilganas
tut.railgun.1,- Ką tik gavai Reilganą!<br>- Tai lėtas, bet galingas šaunamasis ginklas<br>- Spausk {Action.Fire} kad iššauti į priešą<br>- Jei ginklas nepatinka, visuomet gali išmesti, nuspaudęs {Action.DropWeapon}

tut.saw.head,Ginklas: Pjūklas
tut.saw.1,- Ką tik gavai Pjūklą<br>- Tai artimo kontakto ginklas, pamėgink juo paliesti savo priešus<br>- Pjūklas gali prisitvirtinti prie bet kurio automobilio galo<br>- Saugokis, papildomas svoris įtakos valdymą<br>- Jei ginklas nepatinka, visuomet gali jį išmesti, panaudojęs {Action.DropWeapon}

tut.shield.head,Ginklas: Galios Laukas
tut.shield.1,- Ką tik gavai Galios Lauką!<br>- Jis stumia viską kas aplink tave<br>- Jis atmuš kulkas<br>- Jei ginklas nepatinka, visuomet gali išmesti, panaudojęs {Action.DropWeapon}

tut.spikes.head,Ginklas: Atominis Ežys
tut.spikes.1,- Ką tik gavai Atominį Ežį<br>- Tai ežys robotas, kuris paleistas sukels chaosą<br>- Spausk {Action.Fire} kat paleisti Atominį Ežį
tut.spikes.2,- Paleitas, Atominis Ežys savo taikiniu pasitinks artimiausią tavo priešininką<br>- Kis vaikysis ir trankys priešininką, kol nesibaigs engerija<br>- Atominis Ežys sprogs palietęs automobilį ar kliūtį

tut.wreck_ball.head,Ginklas: Griovimo Kamuolys
tut.wreck_ball.1,- Ką tik gavai Griovimo Kamolį!<br>- Sakykime, tai nėra pats geriausias ginklas žaidime<br>- Gana naudingas Automobilių Kovoje, bet ne toks naudingas lenktynėse
tut.wreck_ball.2,- Kamuolys drastiškai įtakos automobilio valdymą<br>- Jei ginklas nepatinka, visuomet gali jį išmesti, nuspaudęs {Action.DropWeapon}

msg.director_warning.1,Direktorius Nicholas taip pat dalyvauja
msg.director_warning.2,Trasoje yra psichopatas, ir jis ne lenktyniauja!
msg.director_warning.3,Saugokis Direktoriaus, jis turi ginklą!
msg.director_warning.4,O ne, Direktorius vėl už vairo!
msg.director_warning.5,Pats Direktorius Nicholas dalyvauja šiose lenktynėse!

msg.chopper_warning.1,Brace Stone blogos nuotaikos. Saugokis sraigtasparnio!
msg.chopper_warning.2,Žmonės žiūri į sraigtasprainį su baime akyse...
msg.chopper_warning.3,Saugoskis sraigtasparnio, jis turi ginklą!
msg.chopper_warning.4,Brace Stone šiandien nuobodžiauja. Saugoksi sraigtasparnio!
msg.chopper_warning.5,Tai visiškai nesąžininga, tačiau sraigtasparnis turi ginklą!
msg.chopper_warning.6,Saugokis, Brace Stone siautėja savo sraigtasparnyje!
msg.chopper_warning.7,Brace Stone atrodo labai nervingas!
msg.chopper_warning.8,Saugokis siautėjančio psichopato danguje!

msg.tip.ped.ff,PATARIMAS: Laikyk {Action.FastForward} kad pagreitinti laiką
msg.tip.ped.photo,PATARIMAS: Spausk {Action.Take Photo} kad padarytum nuotrauką
msg.tips.disabled,Patarimus rasi APIE > KAIP ŽAISTI

msg.tips.finished_campaign,Užbaigta Kampanija
msg.tips.free_man,Laisvas Žmogus
msg.tips.incompatible_save,Sena Kampanijos Versija

# {0} - date
msg.achieved_on,Pasiekta {0}
# {0:0.0}% will become 15.3%
msg.achieved_by,Pasiekė {0:0.0}%
msg.hidden_achievement,Slaptas Pasiekimas
