######################################
# Bloody Rally Show translations file
# Locale: English
# Author: Tomas Varaneckas
# Contact: tomas@kodolinija.com
######################################

######################################
# What should not be modified:
# 1. Anything inside < > brackets - these are special text formatting tags
# 2. Anything inside { } brackets - these are variables that will be replaced
#
# Do not remove {0} and similar variables - it can cause in-game errors!
#
# There is one exception to the rule above. When {0} is a curse adjective or adverb (friggin, etc)
# And it is stated so in the example, if your language cannot combine them well, you can try ommitting {0}
# In this case, but if there is more than one variable ({0}, {1}), you cannot remove {0} and leave {1}!
# You can remove the last variable ({1}) in this case, to keep the variable sequence running from {0}
# (only if {1} is a curse adjective / adverb)
#
# <br> is a line break
#
# It is highly recommended to keep every single key in same exact line as English - copy all the comments and blank lines
######################################

# Characters

# If you change any character names, you have to consistently keep using them
# Across all the translations where they are mentioned. Also in Tips.txt
# For this reason I suggest to keep names of Brace Stone and Nicholas Merryland
# unchanged. Anonymous racer only appears in introduction cutscene.

char.brace.name,Brace Stone
tut.camp.first_car.1,- Você não tem carro, mas tem um pouco de dinheiro <br> - Clique em "COMPRAR UM CARRO" para visitar a Garagem

tut.camp.first_race.head,Primeira corrida
tut.camp.first_race.1,- Hora de ter sua primeira corrida! <br> - Clique no cartão do palco para começar <br> - Se você vir um aviso de geração, um grupo de macacos altamente treinados estará trabalhando para preparar suas pistas de corrida. Por favor, aguarde o aviso desaparecer antes de tentar iniciar uma corrida.

tut.camp.garage.head,Garagem
tut.camp.garage.1,- O único carro que você pode comprar agora é Lionard 125 <br> - Novos carros serão desbloqueados quando você subir de nível
tut.camp.garage.2,- Você pode repintar seu carro gratuitamente antes de comprá-lo <br> - Depois de comprar o carro, a repintura custa dinheiro

tut.camp.racer_setup.head,Crie seu Racer
tut.camp.racer_setup.1,- Escolha um avatar para o seu piloto. Você pode usar um personalizado a partir de uma imagem no seu computador. <br> - Digite o nome do seu piloto ou clique em RANDOMIZE para gerar um <br> - Escolha seu tom de voz (afetará os sons do diálogo) <br> - Em seguida, clique em REGISTRAR

tut.camp.season_lineup.head,Programação da Temporada
tut.camp.season_lineup.1,- Aqui você pode personalizar a programação da temporada e configurar uma campanha multiplayer em tela dividida <br> - Clique no ícone EDITAR nos corredores para editar nomes, avatares, níveis de habilidade <br> - Clique no ícone X em um corredor para excluir. A contagem do corredor é fixa, portanto, o piloto excluído será substituído por um novo!

tut.camp.stage_rewards.head,Recompensas de palco
tut.camp.stage_rewards.1,- Após a corrida, você receberá recompensas por suas ações <br> - Itens de recompensa coloridos são mais valiosos
tut.camp.stage_rewards.2,- Por padrão, apenas as recompensas dos jogadores são exibidas <br> - Clique em TODOS OS RACERS para ver como todos os pilotos foram recompensados

tut.camp.car_upgrades.head,Atualizações de carros
tut.camp.car_upgrades.1,- Você desbloqueou uma nova atualização de carro <br> - Clique no ícone da peça para abrir a visualização de atualização <br> - Peças atualizáveis têm ícones de seta pairando sobre elas
tut.camp.car_upgrades.2,- Clique no botão de preço para comprar a atualização <br> - Mais atualizações serão desbloqueadas à medida que você sobe de nível

tut.car_damage.head,Dano no veículo
tut.car_damage.1,- Parece que seu carro sofreu sérios danos <br> - Fique de olho na sua barra de saúde no canto superior direito <br> - Você pode reparar o dano usando o Wrench powerup em corridas com armas ou em Car Battle
tut.car_damage.2,- Carros danificados perdem velocidade máxima <br> - Carros danificados vazam óleo escorregadio

tut.car_reset.head,Redefinindo seu carro
tut.car_reset.1,- Você se meteu em uma situação ruim? Estamos protegendo você! <br> - Segurar {Action.Brake} fará seu carro dar marcha à ré <br> - Pressione {Action.ResetCar} para reiniciar seu carro na pista

tut.corner_cut.head,Penalidades no Corte de Canto
tut.corner_cut.1,- Parece que você acabou de cortar uma esquina! <br> - Dependendo do humor do juiz, você pode ser perdoado ou penalizado <br> - Pena leve é uma desaceleração temporária <br> - Pena pesada é reset do carro <br> - A quantidade de cantos permitidos depende do modo de jogo e da dificuldade

tut.custom_race_dash.head,Painel de corrida personalizado
tut.custom_race_dash.1,- Bem-vindo ao painel Custom Race. Pode parecer esmagador no começo, então aqui está uma ajuda <br> - Se você quiser jogar com seus amigos, use o botão ADD PLAYER <br> - Você também pode adicionar pilotos de IA dessa maneira
tut.custom_race_dash.2,- Para adicionar oponentes aleatórios de IA rapidamente, use os botões "+1" e "+10" <br> - Você pode correr contra uma tonelada de oponentes de IA ao mesmo tempo! <br> - Para remover todos os outros corredores, clique em "0"
tut.custom_race_dash.3,- Diferentemente do modo Campanha, aqui você pode escolher as atualizações que deseja <br> - Clique nos ícones das peças para percorrer os níveis de atualização <br> - Você pode configurar atualizações individuais para cada piloto
tut.custom_race_dash.4,- Existem alguns modos de jogo que você pode escolher <br> - "Corrida" é uma corrida regular contra outros carros <br> - "Time Attack" é para definir os melhores tempos de volta nas tabelas de classificação globais <br> - Em "Car Battle" você tem um limite de tempo e armas. Você não precisa dirigir na pista.
tut.custom_race_dash.5,- Selecione uma pista na qual deseja correr <br> - Você também pode gerar uma faixa única <br> - Baixe mais faixas do Steam Workshop ou crie suas próprias faixas no Track Editor
tut.custom_race_dash.6,- Depois de configurar sua corrida personalizada, clique no botão vermelho no canto inferior esquerdo para iniciar a corrida

tut.time_attack.head,Corrida Personalizada: Time Attack
tut.time_attack.1,- No modo "Time Attack", as atualizações do carro estão bloqueadas no nível 1
tut.time_attack.2,- Para visualizar as tabelas de classificação, clique no botão "LÍDERES" na barra superior <br> - Os pilotos de IA não estão disponíveis no modo "Time Attack" <br> - Você pode ter sessões de tela dividida com jogadores humanos

tut.drift.head,À deriva
tut.drift.1,- Você acabou de executar uma deriva limpa <br> - À deriva é a arte de ir para o lado <br> - A deriva controlada é recompensada com as campanhas Nitro boost e Cash in <br> - O desvio não conta se você sair da pista
tut.drift.2,- Carros diferentes têm propriedades de deriva diferentes <br> - Diferentes tipos de superfície e condições climáticas têm diferentes propriedades de deriva <br> - O ajuste do carro afeta a deriva

tut.paint.head,Pintura de carros
tut.paint.1,- Mude a cor base do carro usando MAIN COLOR <br> - Tenha até duas CAMADAS DE TINTA <br> - Clique na imagem PAINT LAYER para escolher um padrão diferente <br> - Você pode usar imagens personalizadas da camada de tinta

tut.nitro.head,Nitro Boost
tut.nitro.1,- A barra Nitro vermelha mostra seu nível Nitro <br> - Pressione e segure {Action.Nitro} para gravar o Nitro e ir mais rápido <br> - Quanto mais queima, mais eficiente fica
tut.nitro.2,- A barra Nitro reabastece quando você bate em pedestres, porta potties ou bonecos de neve <br> - A barra Nitro também é recarregada quando você deriva <br> - Você receberá algum dinheiro pelo Nitro não queimado

tut.oil.head,Derramamentos de óleos
tut.oil.1,- Você acabou de passar por um derramamento de óleo <br> - O óleo deixa seus pneus extremamente escorregadios <br> - Não se preocupe, seus pneus ficarão limpos em breve

tut.ped.head,Modo Pedestre
tut.ped.1,- Você teve o azar de entrar em uma corrida como pedestre <br> - Use {Action.Walk} para caminhar <br> - Gire com {Action.Turn}
tut.ped.2,- Quando estiver perto de carros, use {Action.Take Photo} para tirar fotos <br> - As fotos são recompensadas com dinheiro <br> - A recompensa depende do número de carros no tiro e da distância deles até você
tut.ped.3,- Tenha cuidado, ou você pode ser atropelado por um carro <br> - Os custos médicos são altos, por isso, se você não tiver dinheiro suficiente, é Game Over

tut.nitro_refill.head,Powerup: Recarga Nitro
tut.nitro_refill.1,- Você acabou de receber um refil Nitro! <br> - É um power-up que reabastece rapidamente sua barra Nitro enquanto você dirige <br> - Quando você recebe essa energização, é aconselhável pressionar {Action.Nitro} para gravar o Nitro enquanto ele continua recarregando

tut.wrench.head,Powerup: Wrench
tut.wrench.1,- Você acabou de receber uma chave inglesa! <br> - A chave inglesa é uma energização que repara seu carro enquanto você dirige <br> - Existem três tipos diferentes de chaves que você pode obter
tut.wrench.2,- Chave de cobre repara baixa quantidade de danos <br> - Silver Wrench repara danos médios <br> - Golden Wrench repara grande quantidade de dano

tut.race_end.head,Terminando a corrida
tut.race_end.1,- Bom trabalho, parece que você não foi o último! <br> - Outros pilotos agora têm 30 segundos para chegar à linha de chegada <br> - Clique em "Acelerar" algumas vezes para aumentar a velocidade da corrida para até 5x
tut.race_end.2,- Após 30 segundos, o botão END RACE será desbloqueado <br> - Depende de você se você deseja sair da corrida antes que todos os outros pilotos terminem

tut.car_battle.head,Batalha de carros
tut.car_battle.1,- Bem-vindo à batalha de carros <br> - Seu objetivo é fragmentar seus oponentes <br> - Ram outros carros para causar danos <br> - Use armas para causar ainda mais dano
tut.car_battle.2,- Pegue armas e reforços nessas zonas de armas <br> - Você pode vê-los no seu minimapa
tut.car_battle.3,- Depois que o item foi retirado, a zona é bloqueada e mostra um temporizador <br> - Quando a contagem regressiva termina, a zona se abre com um novo item
tut.car_battle.4,- Batalha de carros termina quando o tempo acabar <br> - O vencedor é o que mais destruiu carros e causou mais danos

tut.regular_race.head,Corrida regular
tut.regular_race.1,- Na corrida regular, seu objetivo é vencer outros pilotos até a linha de chegada <br> - Mantenha pressionado {Action.Nitro} para gravar nitro, se precisar de algum impulso <br> - Atinja pedestres ou use drift para reabastecer sua barra Nitro <br> - Não corte cantos ou você será penalizado!

tut.time_attack2.head,Time Attack
tut.time_attack2.1,- No modo de corrida Time Attack, você tentará definir o melhor tempo da volta <br> - Se outros jogadores tiverem entradas na tabela de classificação para esta pista, você poderá competir contra os fantasmas deles <br> - Seu próprio fantasma será gravado e carregado junto com sua pontuação na tabela de classificação

tut.race_weap.head,Corrida com Armas
tut.race_weap.1,- Você está prestes a ter uma corrida com armas e upgrades <br> - Essas corridas podem ficar realmente loucas! <br> - Ao iniciar uma nova campanha, você pode optar por desativar as corridas com armas
tut.race_weap.2,- Quando você pega uma arma ou um powerup, uma barra de armas fica visível <br> - Quando você recebe uma arma que não tinha visto antes, um aviso de dica pode aparecer
tut.race_weap.3,- Existem vários postos de controle de armas colocados ao longo da pista <br> - Esses pontos de verificação mudam de cor ao longo do tempo <br> - O ponto de verificação vermelho oferece uma arma
tut.race_weap.4,- O ponto de verificação verde oferece um Powerup <br> - Se você atravessar uma zona de armas enquanto segura uma arma ou um powerup, nada acontecerá <br> - Pressione {Action.DropWeapon} para soltar sua arma ou poder inicial atual

tut.ramps.head,Rampas e saltos
tut.ramps.1,- Você acabou de lançar seu carro no ar! <br> - Rampa de madeira sem energia faz você pular
tut.ramps.2,- A Rampa elétrica faz você pular e dá um impulso! <br> - Rampas não garantem pouso limpo <br> - Você pode empurrar rampas e girá-las para fazer armadilhas para seus oponentes <br> - Os saltos são registrados nas tabelas de classificação, mas apenas no modo Campanha!

tut.track_ed.obj_place.head,Editor de Trilhas: Colocando Objetos
tut.track_ed.obj_place.1,- Clique em {Action.PlaceObject} uma vez para colocar o objeto <br> - Mantenha pressionado {Action.PlaceObject} e arraste para colocar uma linha de objetos <br> - Use {Action.RotateObject} para girar o objeto antes de colocá-lo

tut.m2.head,Arma: M2
tut.m2.1,- Você acabou de receber o M2! <br> - M2 é uma poderosa arma baseada em projéteis <br> - Segure {Action.Fire} para atirar em seus oponentes <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.mad_fax.head,Arma: Mad Fax
tut.mad_fax.1,- Você acabou de receber o Mad Fax <br> - Pressione {Action.Fire} para imprimir um monte de spam na cara do seu oponente <br> - Os panfletos grudam nos pára-brisas, obstruindo a visão <br> - Carros com mais panfletos no pára-brisa ficam cada vez mais difíceis de manusear <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.nailgun.head,Arma: Prego
tut.nailgun.1,- Você acabou de receber uma Nailgun! <br> - Nailgun é uma arma média de projétil com um bom chute <br> - Pressione {Action.Fire} para atirar nos oponentes à sua frente <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.ped_cannon.head,Arma: Canhão de Pedestres
tut.ped_cannon.1,- Você acabou de receber um canhão de pedestres! <br> - É pré-carregado com um pedestre em explosão <br> - Pressione {Action.Fire} para lançar o pedestre em seus oponentes
tut.ped_cannon.2,- Dirija sobre um pedestre (morto ou vivo) para recarregar o canhão <br> - Ou aguarde 10 segundos até que uma bala de pedestre seja clonada e o canhão se recarregue <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.railgun.head,Arma: Metralhadora
tut.railgun.1,- Você acabou de receber uma Railgun! <br> - Railgun é uma arma lenta, mas poderosa, de projéteis <br> - Pressione {Action.Fire} para atirar nos oponentes à sua frente <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.saw.head,Arma: Serra
tut.saw.1,- Você acabou de receber uma serra! <br> - É uma arma de contato próximo, tente tocar seus oponentes com ela <br> - A serra pode ir em qualquer extremidade do seu carro <br> - Cuidado, peso adicional afeta o manuseio <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.shield.head,Arma: Campo de Força
tut.shield.1,- Você acabou de receber um campo de força! <br> - Empurra tudo ao seu redor <br> - Ele desviará balas <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

tut.spikes.head,Arma: Hedge Homing
tut.spikes.1,- Você acabou de receber um Homing Hedge! <br> - É um ouriço robótico que pode ser liberado para causar caos <br> - Pressione {Action.Fire} para liberar o Homing Hedge
tut.spikes.2,- Quando lançado, o Homing Hedge escolherá o seu oponente mais próximo como alvo <br> - Ele vai perseguir e atingir o alvo até ficar sem energia <br> - O Homing Hedge desencadeia uma explosão depois de tocar em um obstáculo ou em um carro

tut.wreck_ball.head,Arma: Bola de Demolição
tut.wreck_ball.1,- Você acabou de receber uma bola de demolição! <br> - Digamos que não é a melhor arma que você pode conseguir <br> - Prova ser bastante útil na batalha de carros, mas não tanto em uma corrida regular
tut.wreck_ball.2,- Ter uma bola de demolição conectada ao seu carro afeta o manuseio drasticamente <br> - Se você não gosta de uma arma, sempre pode soltá-la com {Action.DropWeapon}

msg.director_warning.1,O diretor Nicolas Merryland também está participando ...
msg.director_warning.2,Há um psicopata na pista, e ele não está correndo!
msg.director_warning.3,Cuidado com o diretor, ele tem uma arma!
msg.director_warning.4,O diretor está no carro dele de novo!
msg.director_warning.5,O próprio diretor Nicolas está presente nesta corrida!

msg.chopper_warning.1,Brace Stone está de mau humor. Cuidado com o helicóptero!
msg.chopper_warning.2,As pessoas estão olhando para o helicóptero com medo nos olhos ...
msg.chopper_warning.3,Evite o helicóptero, parece ter uma arma!
msg.chopper_warning.4,Brace Stone está entediado hoje. Cuidado com o helicóptero!
msg.chopper_warning.5,É totalmente injusto, mas Brace Stone está voando com uma arma!
msg.chopper_warning.6,Tenha cuidado, Brace Stone está furioso em seu helicóptero!
msg.chopper_warning.7,Brace Stone parece estar feliz hoje!
msg.chopper_warning.8,Cuidado com o psicopata furioso no céu!

msg.tip.ped.ff,DICA: mantenha pressionada a tecla {Action.FastForward} para avançar rapidamente
msg.tip.ped.photo,DICA: pressione {Action.Take Photo} para tirar uma foto
msg.tips.disabled,Você pode encontrar dicas em SOBRE> COMO JOGAR

msg.tips.finished_campaign,Campanha concluída
msg.tips.free_man,Homem livre
msg.tips.incompatible_save,Versão de campanha incompatível

# {0} - date
msg.achieved_on,Alcançado em {0}
# {0:0.0}% will become 15.3%
msg.achieved_by,Alcançado por {0:0.0}%
msg.hidden_achievement,Realização Oculta

# New translations since v1.5.0
term.none,Nenhum
btn.extra,Extra
race.modifiers,Modificadores de corrida
race.select_challenge,Selecionar desafio
race.challenges,Desafios
race.challenge_target,Objetivo do Desafio
race.challenge_target.players,Apenas Jogadores
race.challenge_target.everyone,Todos
mission.type.none,Nenhum
mission.type.assassinate,Assassinar
mission.type.hit_obj,Objetos atingidos
mission.type.make_sure_car_x_comes_last,Impedir que alguém ganhe
mission.type.stay_on_track,Permaneça na faixa
mission.type.locked_camera,Câmera Bloqueada
mission.type.take_dmg,Tome dano
mission.type.finish_xth,Concluir na faixa de posição
mission.type.be_a_ped,Seja um pedestre
mission.type.tiny_car,Carro minúsculo
mission.type.huge_car,Carro enorme
mission.type.inverse_steering,Direção Inversa
mission.type.full_throttle,Aceleração total
mission.type.shield,Campo de força
mission.type.distribute_spam,Distribuir spam
mission.type.weaponize,Carro armado
mission.type.your_car_stolen,Seu carro foi roubado

main_menu.label.review_steam,review no Steam
main_menu.label.review_steam.tip,Suas críticas ajudam os desenvolvedores de jogos a sobreviver!
